Size	Wait in Queue	Total Wait	TurnAround
12	    122		   5787		   134

5	    134		   5799		   139

12	    174		   5839		   186

21	    200		   5865		   221

21	    215		   5880		   236

21	    231		   5896		   252

53	    458		   5901		   511

53	    237		   5902		   290

53	    255		   5920		   308

5	    20		   5940		   25

21	    50		   5970		   71

13	    71		   5991		   84

5	    59		   6004		   64

22	    91		   6036		   113

13	    113		   6058		   126

5	    126		   6071		   131

22	    160		   6105		   182

13	    182		   6127		   195

5	    195		   6140		   200

53	    326		   6246		   379

54	    304		   6249		   358

54	    312		   6257		   366

54	    323		   6268		   377

22	    30		   6279		   52

13	    52		   6301		   65

5	    65		   6314		   70

22	    99		   6348		   121

13	    121		   6370		   134

5	    134		   6383		   139

13	    69		   6457		   82

6	    82		   6470		   88

13	    125		   6513		   138

54	    292		   6541		   346

23	    155		   6543		   178

23	    181		   6569		   204

55	    326		   6575		   381

6	    43		   6589		   49

13	    96		   6642		   109

6	    109		   6655		   115

13	    159		   6705		   172

6	    172		   6718		   178

13	    217		   6763		   230

55	    388		   6776		   443

23	    259		   6805		   282

23	    277		   6823		   300

24	    296		   6842		   320

55	    302		   6848		   357

56	    315		   6861		   371

56	    331		   6877		   387

6	    47		   6895		   53

13	    95		   6943		   108

6	    108		   6956		   114

24	    140		   6988		   164

13	    87		   7043		   100

6	    100		   7056		   106

13	    151		   7107		   164

6	    164		   7120		   170

56	    299		   7147		   355

24	    217		   7173		   241

24	    238		   7194		   262

56	    264		   7220		   320

57	    274		   7230		   331

13	    69		   7266		   82

6	    82		   7279		   88

57	    371		   7327		   428

25	    143		   7340		   168

25	    169		   7366		   194

13	    31		   7373		   44

6	    44		   7386		   50

13	    100		   7442		   113

6	    113		   7455		   119

13	    166		   7508		   179

6	    179		   7521		   185

57	    372		   7569		   429

25	    254		   7596		   279

25	    273		   7615		   298

26	    293		   7635		   319

57	    300		   7642		   357

58	    313		   7655		   371

58	    328		   7670		   386

14	    33		   7688		   47

6	    47		   7702		   53

26	    85		   7740		   111

14	    111		   7766		   125

58	    125		   7780		   183

6	    66		   7806		   72

26	    100		   7840		   126

14	    126		   7866		   140

6	    140		   7880		   146

26	    175		   7915		   201

14	    201		   7941		   215

6	    215		   7955		   221

27	    252		   7992		   279

14	    279		   8019		   293

6	    293		   8033		   299

27	    333		   8073		   360

58	    437		   8177		   495

59	    439		   8179		   498

59	    448		   8188		   507

59	    460		   8200		   519

14	    34		   8213		   48

7	    48		   8227		   55

14	    114		   8293		   128

7	    128		   8307		   135

27	    187		   8366		   214

14	    78		   8392		   92

