Size	Wait in Queue	Total Wait	TurnAround
6	    142		   6942		   148

25	    148		   6948		   173

56	    385		   6973		   441

56	    441		   7029		   497

13	    285		   7085		   298

13	    298		   7098		   311

56	    311		   7111		   367

13	    56		   7167		   69

6	    69		   7180		   75

25	    75		   7186		   100

13	    100		   7211		   113

57	    424		   7224		   481

57	    481		   7281		   538

6	    127		   7338		   133

25	    133		   7344		   158

6	    158		   7369		   164

25	    164		   7375		   189

57	    289		   7400		   346

13	    246		   7457		   259

57	    259		   7470		   316

13	    0		   7527		   13

6	    13		   7540		   19

26	    19		   7546		   45

6	    45		   7572		   51

58	    51		   7578		   109

58	    425		   7636		   483

14	    167		   7694		   181

14	    130		   7708		   144

6	    144		   7722		   150

26	    150		   7728		   176

6	    176		   7754		   182

26	    182		   7760		   208

6	    208		   7786		   214

27	    214		   7792		   241

14	    241		   7819		   255

26	    255		   7833		   281

14	    281		   7859		   295

14	    295		   7873		   309

58	    360		   7887		   418

58	    367		   7945		   425

59	    425		   8003		   484

6	    59		   8062		   65

27	    65		   8068		   92

14	    92		   8095		   106

7	    41		   8109		   48

27	    48		   8116		   75

7	    75		   8143		   82

27	    82		   8150		   109

7	    109		   8177		   116

28	    116		   8184		   144

7	    144		   8212		   151

59	    216		   8219		   275

59	    700		   8278		   759

14	    269		   8337		   283

14	    283		   8351		   297

14	    297		   8365		   311

59	    311		   8379		   370

60	    370		   8438		   430

60	    430		   8498		   490

28	    179		   8558		   207

7	    207		   8586		   214

28	    214		   8593		   242

7	    242		   8621		   249

28	    249		   8628		   277

7	    277		   8656		   284

29	    284		   8663		   313

14	    313		   8692		   327

14	    327		   8706		   341

14	    341		   8720		   355

60	    355		   8734		   415

60	    415		   8794		   475

14	    120		   8854		   134

7	    134		   8868		   141

29	    141		   8875		   170

61	    525		   8904		   586

14	    90		   8965		   104

7	    104		   8979		   111

29	    111		   8986		   140

7	    140		   9015		   147

30	    147		   9022		   177

7	    177		   9052		   184

30	    184		   9059		   214

7	    214		   9089		   221

61	    362		   9096		   423

