3506	216
3512	210
3523	199
3534	188
3552	170
3563	159
3567	155
3589	133
3607	115
3618	104
3622	100
3647	75
3665	349
3676	338
3697	317
3716	298
3720	294
3739	275
3757	257
3768	246
3772	242
3792	222
3810	204
3821	193
3825	189
3846	168
3864	150
3875	139
3879	135
3901	113
3904	110
3907	107
3933	81
3953	61
3968	46
3979	35
3981	33
3988	26
3999	295
4014	280
4032	262
4043	251
4047	247
4066	228
4083	211
4094	200
4098	196
4115	179
4131	163
4142	152
4146	148
4162	132
4176	118
4187	107
4191	103
4192	102
4209	85
4211	83
4227	67
4230	64
4246	48
4251	43
4263	246
4278	231
4294	215
4317	192
4336	173
4347	162
4351	158
4377	132
4396	113
4407	102
4411	182
4437	156
4459	134
4478	115
4494	99
4506	87
4510	83
4526	67
4539	54
4543	50
4547	46
4550	317
4571	296
4581	286
4600	267
4612	255
4616	251
4638	229
4657	210
4669	198
4673	194
4697	170
4716	151
4728	139
4732	135
4759	108
4778	89
4790	77
4815	52
4832	362
4852	342
4855	339
4864	330
4876	318
4880	314
4902	292
4921	273
4933	261
4938	256
4961	233
4980	214
4992	202
4997	197
5021	173
5040	154
5052	142
5057	137
5084	110
5087	107
5113	81
5133	61
5148	46
5159	35
5161	139
5169	131
5181	119
5194	106
5213	87
5225	75
5230	70
5265	281
5284	262
5300	246
5312	234
5317	229
5342	204
5361	185
5373	173
5378	168
5406	140
5426	120
5438	108
5443	282
5468	257
5491	234
5512	213
5531	194
5543	182
5548	177
5567	158
5584	141
5596	129
5601	124
5618	107
5633	92
5637	88
5640	85
5641	84
5662	63
5665	275
5686	254
5698	242
5710	230
5730	210
5742	198
5747	193
5768	172
5787	153
5799	141
5804	136
5823	117
5839	101
5851	89
5865	75
5866	74
5880	60
5882	58
5896	44
5901	39
5902	38
5920	112
5940	92
5945	334
5970	309
5991	288
6004	275
6009	270
6036	243
6058	221
6071	208
6076	203
6105	174
6127	152
6140	139
6145	134
6178	101
6203	76
6222	57
6236	43
6246	33
6249	219
6257	211
6268	200
6279	189
6301	167
6314	154
6319	149
6348	120
6370	98
6383	85
6388	213
6414	187
6437	164
6457	144
6470	131
6476	125
6496	105
6513	88
6526	75
6541	60
6543	58
6546	349
6569	326
6575	320
6589	306
6595	300
6620	275
6642	253
6655	240
6661	234
6684	211
6705	190
6718	177
6724	171
6745	150
6763	132
6776	119
6788	107
6805	90
6806	89
6823	72
6825	70
6842	53
6848	152
6861	139
6877	123
6895	105
6901	99
6925	75
6943	57
6956	300
6962	294
6988	268
6994	262
7020	236
7043	213
7056	200
7062	194
7086	170
7107	149
7120	136
7126	130
7147	109
7153	103
7173	83
7174	82
7194	62
7197	185
7220	162
7230	152
7243	139
7266	116
7279	103
7285	97
7309	73
7327	55
7340	42
7342	346
7366	322
7373	315
7386	302
7392	296
7418	270
7442	246
7455	233
7461	227
7486	202
7508	180
7521	167
7527	161
7550	138
7569	119
7578	110
7596	92
7597	91
7615	73
7618	70
7635	53
7642	46
7655	151
7670	136
7688	118
7702	104
7708	98
7740	473
7766	447
7780	433
7806	407
7812	401
7840	373
7866	347
7880	333
7886	327
7915	298
7941	272
7955	258
7961	252
7992	221
8019	194
8033	180
8039	174
8073	140
8100	113
8128	85
8149	64
8165	48
8177	36
8179	222
8188	213
8200	201
8213	188
8227	174
8234	167
8267	134
8293	108
8307	94
8314	413
8341	386
8366	361
8367	360
8392	335
8406	321
8413	314
8439	288
8463	264
8477	250
8484	243
8508	219
8529	198
8543	184
8550	177
8572	155
8591	136
8592	135
8594	133
8616	111
8620	107
8641	86
8648	79
8667	60
8681	46
8693	365
8708	350
8727	331
8754	304
8768	290
8775	283
8803	255
8828	230
8842	216
8849	209
8875	183
8897	161
8911	147
8918	140
8941	117
8942	116
8965	93
8968	90
8990	68
8997	61
9017	421
9027	411
9040	398
9058	380
9085	353
9099	339
9106	332
9133	305
9158	280
9172	266
9179	259
9204	234
9227	211
9241	197
9248	190
9271	167
9291	147
9305	133
9307	131
9328	110
9332	106
9353	85
9360	78
9379	59
9389	49
9402	36
9418	20
9438	445
9445	438
9476	407
9505	378
9520	363
9527	356
9556	327
9583	300
9598	285
9605	278
9632	251
9657	226
9672	211
9679	204
9704	179
9726	157
9745	138
9746	137
9765	118
9768	115
9787	96
9793	90
9811	72
9820	63
9832	182
9846	168
9863	151
9883	131
9898	116
9905	109
9941	499
9970	470
9985	455
10012	428
10019	421
10049	391
10076	364
10091	349
10099	341
10127	313
10153	287
10168	272
10176	264
10202	238
10225	215
10240	200
10248	192
10272	168
10274	166
10297	143
10301	139
10324	116
10330	110
10352	88
10361	79
10380	60
10390	50
10403	212
10419	196
10440	175
10465	150
10480	135
10488	127
10513	102
10533	82
10548	67
10556	59
10563	52
10589	26
10601	14
